Date,beta_1,beta_2,beta_3,beta_4,beta_5,SP500
31-oct-13,0.000643501,0.034026772,0.001331889,0.002016263,0.002920826,0.00685397
01-nov-13,0.000616701,0.033465841,0.001456047,0.002110243,0.002655233,0.008831108
04-nov-13,0.00062285,0.027102277,0.001370062,0.002057753,0.002698473,0.007630968
05-nov-13,0.000619512,0.023742075,0.001756849,0.003360847,0.002497411,0.00647684
06-nov-13,0.000662233,0.025175034,0.001625647,0.003914977,0.002288336,0.007927865
07-nov-13,0.000903029,0.023297918,0.001556751,0.00344685,0.002353267,0.006368514
08-nov-13,0.000916935,0.032083375,0.001548564,0.003077842,0.002204429,0.013963338
11-nov-13,0.000885474,0.02591002,0.00153705,0.002776619,0.002002807,0.008307034
12-nov-13,0.000760205,0.028538728,0.001519437,0.002520863,0.001885276,0.007915202
13-nov-13,0.0010786,0.026157957,0.001431818,0.002263646,0.002051834,0.008945867
14-nov-13,0.000895073,0.023066639,0.001460688,0.003674624,0.00188469,0.006216087
15-nov-13,0.000762393,0.022243609,0.002070607,0.00415243,0.001708333,0.005042462
18-nov-13,0.000686667,0.02030232,0.002013941,0.003942216,0.001630555,0.004307526
19-nov-13,0.000624886,0.026148395,0.00202361,0.003582613,0.001491118,0.006182344
20-nov-13,0.000652168,0.027545194,0.001865895,0.003156668,0.001363827,0.007316132
21-nov-13,0.000602051,0.024512259,0.001808285,0.003264569,0.001272308,0.009017479
22-nov-13,0.000753508,0.022830484,0.001677652,0.003316996,0.001345771,0.006252917
25-nov-13,0.000676071,0.019956833,0.001685787,0.003050874,0.00157945,0.004933641
26-nov-13,0.000607546,0.024503754,0.001563546,0.002703601,0.0015277,0.005757417
27-nov-13,0.000609584,0.024644667,0.001505271,0.002677923,0.001594428,0.006014063
29-nov-13,0.000596761,0.026094195,0.001411087,0.002522792,0.001482927,0.005526044
02-Dec-2013,0.000588758,0.038516937,0.001339301,0.002618278,0.001467866,0.006341082
03-Dec-2013,0.000618566,0.050342778,0.001266712,0.002366609,0.001841037,0.00798118
04-Dec-2013,0.000813197,0.045229182,0.001219309,0.002230615,0.002071757,0.009739804
05-Dec-2013,0.000776347,0.045642953,0.001449087,0.002200162,0.001954349,0.010429679
06-Dec-2013,0.000769037,0.054564119,0.001354394,0.001990777,0.001838353,0.012804473
09-Dec-2013,0.000794111,0.040747109,0.001647923,0.001852015,0.001703486,0.008315448
10-Dec-2013,0.000745186,0.039715259,0.001712715,0.002162091,0.001767093,0.007800915
11-Dec-2013,0.000798847,0.045763153,0.001651092,0.002305229,0.001606129,0.009545894
12-Dec-2013,0.003239799,0.036214447,0.0024179,0.003491661,0.001596544,0.016495478
13-Dec-2013,0.002470444,0.039090671,0.002204328,0.003075164,0.001471247,0.017969019
16-Dec-2013,0.001944542,0.038836505,0.002013371,0.002722265,0.001346779,0.016919758
17-Dec-2013,0.001575579,0.042888657,0.001920158,0.002435493,0.001511765,0.012949411
18-Dec-2013,0.001336658,0.039870326,0.001840693,0.002492497,0.001486096,0.014459766
19-Dec-2013,0.001488746,0.032841617,0.001694641,0.002432899,0.001849605,0.008456341
20-Dec-2013,0.001229169,0.030810654,0.001568505,0.002555755,0.001677289,0.008771609
23-Dec-2013,0.001066539,0.028615424,0.001690837,0.003247743,0.001552827,0.00703742
24-Dec-2013,0.000889957,0.024086663,0.001561531,0.003247523,0.001428321,0.005568429
26-Dec-2013,0.00078343,0.021606242,0.001513548,0.002910173,0.002108545,0.005001748
27-Dec-2013,0.001801303,0.020254867,0.001409771,0.002622588,0.00190509,0.004112103
30-Dec-2013,0.001472206,0.023929791,0.001339614,0.002344056,0.001923742,0.004701617
31-Dec-2013,0.001186522,0.041067293,0.001274336,0.002310194,0.001744523,0.005372003
02-Jan-2014,0.001021511,0.050335878,0.0015098,0.002361421,0.001759726,0.004917721
03-Jan-2014,0.001044929,0.046117812,0.001478349,0.002141245,0.002084986,0.009579409
06-Jan-2014,0.00106426,0.036540117,0.001434323,0.001934027,0.002023729,0.009636874
07-Jan-2014,0.000906335,0.030809153,0.001367359,0.001815626,0.001832039,0.010672706
08-Jan-2014,0.000867949,0.02650653,0.001388261,0.001797286,0.001665139,0.007939977
09-Jan-2014,0.000932739,0.022350687,0.001345308,0.00166047,0.001539238,0.007902354
10-Jan-2014,0.000804913,0.021740232,0.001255335,0.001664583,0.001404506,0.007630914
13-Jan-2014,0.000711222,0.020079459,0.001175888,0.001532613,0.001291109,0.006641626
14-Jan-2014,0.000765837,0.043702372,0.001123874,0.001608482,0.001740828,0.013868085
15-Jan-2014,0.000686056,0.034051894,0.00106204,0.001490944,0.001636236,0.008779016
16-Jan-2014,0.000615427,0.031364839,0.001005855,0.001403292,0.001511184,0.006774462
17-Jan-2014,0.000643986,0.031024692,0.000956213,0.001354317,0.001592454,0.007461778
21-Jan-2014,0.00059727,0.032298603,0.000912718,0.0020568,0.00169382,0.009276514
22-Jan-2014,0.000663144,0.033894976,0.000904618,0.001867303,0.001699201,0.007982742
23-Jan-2014,0.000607593,0.031179379,0.001167788,0.002263052,0.001570466,0.007725553
24-Jan-2014,0.000592527,0.046543118,0.001244043,0.00205763,0.001847432,0.012585377
27-Jan-2014,0.001006712,0.148471378,0.001206409,0.001893186,0.003287762,0.029787847
28-Jan-2014,0.001016232,0.133209573,0.001849497,0.00172484,0.003201998,0.031443891
29-Jan-2014,0.00094543,0.096594452,0.00171414,0.00187082,0.00297045,0.024031285
30-Jan-2014,0.000933012,0.138440189,0.001588567,0.001726232,0.00294788,0.031276607
31-Jan-2014,0.000987366,0.110036558,0.001491214,0.001922853,0.002645708,0.021299106
03-feb-14,0.00124141,0.152102549,0.001386199,0.001774897,0.002945139,0.025471232
04-feb-14,0.001890167,0.246908445,0.001319556,0.001756964,0.002703887,0.049195673
05-feb-14,0.001660703,0.167680884,0.001293545,0.001611448,0.002886062,0.037415915
06-feb-14,0.001526448,0.168855972,0.001947087,0.001561183,0.002596746,0.036378027
07-feb-14,0.00154223,0.115977758,0.001982291,0.001500702,0.003947135,0.024461589
10-feb-14,0.00180392,0.08057994,0.00181933,0.001629297,0.004116705,0.015495655
11-feb-14,0.001487646,0.072546471,0.001672946,0.001533419,0.003803211,0.01396245
12-feb-14,0.001276237,0.055975702,0.001593308,0.001464075,0.003395277,0.00917831
13-feb-14,0.001173844,0.045239701,0.00151213,0.001420126,0.003116462,0.009361715
14-feb-14,0.000988064,0.038175806,0.001421338,0.001339877,0.003080442,0.007287913
18-feb-14,0.000854408,0.032233647,0.001323206,0.001274776,0.003008472,0.005987444
19-feb-14,0.000894817,0.039704649,0.001245487,0.001404633,0.00270218,0.00611533
20-feb-14,0.000829615,0.070150721,0.001186036,0.001450694,0.002877361,0.009836325
21-feb-14,0.000792603,0.056249977,0.001235628,0.001483441,0.002733613,0.00770447
24-feb-14,0.000739703,0.050553233,0.001179834,0.001751711,0.002534746,0.008874289
25-feb-14,0.00068839,0.041862297,0.001121003,0.001821408,0.003404859,0.006887538
26-feb-14,0.000665709,0.039205638,0.001167188,0.00166537,0.003288612,0.007845111
27-feb-14,0.000795787,0.035973706,0.001110535,0.00168296,0.003037314,0.00814404
28-feb-14,0.000750626,0.033062805,0.00106462,0.001603162,0.003026015,0.006700381
03-mar-14,0.000754048,0.030920981,0.001025458,0.001518757,0.002712097,0.006244869
04-mar-14,0.000756983,0.082751958,0.001222686,0.001613,0.004306884,0.01069811
05-mar-14,0.000753258,0.058874308,0.001153431,0.001489237,0.004827735,0.00675791
06-mar-14,0.000730658,0.048980833,0.001220079,0.001495512,0.004348782,0.007243436
07-mar-14,0.000694635,0.046846864,0.001246841,0.001449807,0.004718376,0.007047921
10-mar-14,0.000678014,0.043887955,0.001356196,0.001354974,0.005288482,0.007315228
11-mar-14,0.000672935,0.042458523,0.001274816,0.001307126,0.004892206,0.00794974
12-mar-14,0.000727414,0.044371378,0.00141202,0.001353327,0.004353756,0.010799819
13-mar-14,0.000741304,0.036275831,0.001323318,0.001274886,0.004590684,0.01054243
14-mar-14,0.000875599,0.068779675,0.001280472,0.001363474,0.004572626,0.018293622
17-mar-14,0.000881008,0.102914651,0.001430076,0.001283084,0.004731689,0.019600247
18-mar-14,0.001034945,0.074051434,0.00132987,0.001211323,0.004380271,0.013661477
19-mar-14,0.000919208,0.05499825,0.001264822,0.001151245,0.004049823,0.010119015
20-mar-14,0.000850704,0.057620617,0.001185898,0.001107366,0.004200772,0.013589535
21-mar-14,0.000921221,0.049773312,0.001178422,0.001574606,0.003744637,0.010415315
24-mar-14,0.000838088,0.05013605,0.001111168,0.001456319,0.003391822,0.011918981
25-mar-14,0.001028757,0.043927159,0.001176078,0.002408406,0.003056063,0.01445109
26-mar-14,0.000902148,0.035666875,0.001196919,0.002236989,0.002775417,0.011602721
27-mar-14,0.000934274,0.042107426,0.001152625,0.002266195,0.002492652,0.015577727
28-mar-14,0.000844154,0.037921777,0.001443124,0.002402612,0.002266044,0.015881342
31-mar-14,0.000948956,0.036344147,0.001550857,0.002158717,0.00205996,0.012630207
01-Apr-2014,0.000916353,0.031083731,0.001457179,0.001967283,0.001871925,0.008974357
02-Apr-2014,0.000790181,0.025232748,0.001553319,0.001787369,0.002064068,0.00654546
03-Apr-2014,0.000698471,0.023996756,0.001607514,0.001644781,0.001897079,0.005861794
04-Apr-2014,0.000657497,0.030056855,0.00157122,0.001521898,0.001808741,0.006696035
07-Apr-2014,0.000647618,0.042684013,0.001513399,0.00143343,0.001927457,0.014060238
08-Apr-2014,0.000705504,0.076112109,0.001612108,0.001345183,0.002595019,0.021150759
09-Apr-2014,0.000708835,0.059481356,0.001528639,0.001723998,0.002341232,0.017263652
10-Apr-2014,0.000662007,0.043802523,0.001422345,0.002136093,0.002116761,0.011151801
11-Apr-2014,0.0008396,0.07992064,0.001516395,0.001953002,0.002178168,0.027545757
14-Apr-2014,0.001329062,0.116394901,0.001409412,0.002258755,0.002664127,0.033907362
15-Apr-2014,0.00166536,0.094454708,0.001394501,0.002644452,0.002453182,0.024708149
16-Apr-2014,0.001384505,0.077638964,0.001320128,0.002359189,0.002208107,0.018569575
17-Apr-2014,0.001159694,0.055982113,0.001657359,0.002553345,0.001995445,0.01233484
21-Apr-2014,0.001187737,0.04158114,0.001544746,0.00236022,0.002066119,0.011123182
22-Apr-2014,0.001072514,0.043104523,0.001576031,0.002260558,0.00189725,0.009206667
23-Apr-2014,0.000912562,0.038185809,0.001473077,0.002055988,0.002134129,0.007591681
24-Apr-2014,0.000814837,0.038666395,0.00141963,0.001863239,0.002064646,0.008748642
25-Apr-2014,0.000795161,0.041410739,0.001490346,0.001836223,0.001871954,0.008131218
28-Apr-2014,0.00076414,0.051876165,0.001385428,0.001796682,0.001935309,0.012689319
29-Apr-2014,0.000992533,0.051848306,0.001336602,0.001758975,0.001752611,0.010751995
30-Apr-2014,0.000870277,0.045413372,0.001247629,0.001627596,0.001777506,0.00865397
01-may-14,0.000852862,0.042934475,0.001171352,0.002020307,0.001658316,0.007626254
02-may-14,0.000780708,0.037790598,0.001275379,0.001875369,0.001553895,0.00790199
05-may-14,0.001013869,0.030280923,0.001634725,0.002006412,0.001417195,0.008560414
06-may-14,0.000879512,0.033410033,0.001556748,0.001841248,0.001297047,0.007877429
07-may-14,0.000797319,0.047186967,0.001775974,0.003293272,0.001759046,0.012966243
08-may-14,0.000786669,0.03574419,0.001693459,0.003033529,0.001618383,0.009834389
09-may-14,0.000723865,0.035116982,0.001596171,0.002828265,0.001586386,0.010283512
12-may-14,0.000650965,0.029279756,0.001499513,0.002516569,0.001462956,0.009249247
13-may-14,0.00076712,0.026571837,0.001390908,0.002252745,0.001728205,0.006102483
14-may-14,0.000716337,0.026943884,0.001381281,0.002215894,0.001710545,0.006207272
15-may-14,0.000694345,0.02750407,0.001290491,0.001997705,0.001559475,0.008462848
16-may-14,0.000708263,0.034852379,0.00123765,0.001866207,0.002234386,0.013659678
19-may-14,0.000692009,0.028756162,0.001204105,0.001722412,0.002269637,0.010956805
20-may-14,0.000672931,0.028580421,0.001250806,0.002331735,0.002139815,0.008844985
21-may-14,0.000622311,0.033260191,0.001315881,0.002198144,0.002141635,0.01209303
22-may-14,0.000642881,0.027725436,0.001268848,0.002004605,0.001954787,0.008241447
23-may-14,0.000599114,0.026855277,0.001392718,0.001824718,0.001778795,0.007209974
27-may-14,0.000613673,0.022482539,0.001381762,0.002175584,0.001643602,0.005751939
28-may-14,0.000566063,0.023113597,0.001491051,0.002768311,0.001977302,0.004395172
29-may-14,0.000607779,0.023160689,0.001384606,0.002531343,0.001790148,0.005162573
30-may-14,0.0006818,0.021059157,0.001486379,0.002648362,0.002381948,0.004114745
02-jun-14,0.000714069,0.018783268,0.001381236,0.002362402,0.002534126,0.00401626
03-jun-14,0.000740681,0.019990087,0.001549598,0.002807291,0.002333017,0.004275737
04-jun-14,0.000687695,0.025725712,0.001456122,0.002980097,0.002132298,0.004869886
05-jun-14,0.00071036,0.030652779,0.001395182,0.002733157,0.001985545,0.004750466
06-jun-14,0.000774183,0.029691187,0.001523547,0.003328036,0.002157661,0.003726466
09-jun-14,0.000663223,0.024332388,0.001414903,0.002961098,0.002181102,0.003133624
10-jun-14,0.000580811,0.025934468,0.001376502,0.002695842,0.002032811,0.003433189
11-jun-14,0.000517821,0.023886871,0.001302367,0.0033504,0.001895646,0.003938048
12-jun-14,0.000670722,0.022735011,0.001239433,0.003276784,0.002108539,0.005503952
13-jun-14,0.000705567,0.030780024,0.001177031,0.002932306,0.003299229,0.008887283
16-jun-14,0.000633163,0.026951654,0.001297915,0.002659972,0.003510755,0.007393466
17-jun-14,0.000584959,0.032627258,0.001225208,0.002392026,0.003438544,0.007103423
18-jun-14,0.000536978,0.028348983,0.001462625,0.002498883,0.0031983,0.006340158
19-jun-14,0.000479416,0.025158602,0.001437969,0.002500262,0.003015337,0.004287889
20-jun-14,0.000539093,0.024247253,0.001338475,0.003314324,0.002705981,0.004104371
23-jun-14,0.000476514,0.025293096,0.001256458,0.003142705,0.002491687,0.003867682
24-jun-14,0.000578877,0.024154028,0.001320659,0.002778003,0.002407827,0.004183768
25-jun-14,0.000598062,0.037588605,0.001238451,0.002960484,0.002370915,0.007071713
26-jun-14,0.000599868,0.029862137,0.001164618,0.002650167,0.002239959,0.005400381
27-jun-14,0.000546953,0.030978902,0.001101664,0.00236312,0.002130899,0.00594647
30-jun-14,0.000560598,0.029831589,0.00135995,0.002292894,0.001926188,0.005349677
01-jul-14,0.000512608,0.034173757,0.001349656,0.002732304,0.001820926,0.005649821
02-jul-14,0.000565683,0.027423894,0.002018359,0.002473398,0.001755329,0.004050422
03-jul-14,0.000521641,0.024396374,0.001847803,0.002262708,0.001597824,0.00409167
07-jul-14,0.000461566,0.021356463,0.001702793,0.002204308,0.001459342,0.00309891
08-jul-14,0.000436476,0.038363454,0.001583121,0.001997211,0.00143725,0.004812509
09-jul-14,0.000488157,0.049702258,0.00146755,0.00181333,0.001537484,0.008114747
10-jul-14,0.000713349,0.038535185,0.001392654,0.001876733,0.00155259,0.006148001
11-jul-14,0.000673104,0.047817336,0.001317095,0.001819606,0.001749929,0.007950671
14-jul-14,0.000589788,0.040256975,0.001266926,0.001662808,0.001863401,0.00711814
15-jul-14,0.000606512,0.036856655,0.001220594,0.001543521,0.001801709,0.005435636
16-jul-14,0.000579121,0.037218415,0.001145452,0.001430485,0.001892585,0.006269117
17-jul-14,0.000511294,0.031252933,0.001152659,0.002392324,0.001846261,0.004953046
18-jul-14,0.000534877,0.128549824,0.001255154,0.003029298,0.00199448,0.011506805
21-jul-14,0.000567799,0.088905503,0.001222429,0.002697444,0.001990859,0.007293328
22-jul-14,0.00053257,0.086976362,0.001615939,0.002759826,0.001857498,0.008273107
23-jul-14,0.000826116,0.064875809,0.001493388,0.004306276,0.001706058,0.006313883
24-jul-14,0.001039787,0.052654886,0.001654411,0.00616181,0.001584327,0.005773325
25-jul-14,0.000872919,0.049468274,0.001653798,0.005890371,0.001493569,0.005765984
28-jul-14,0.000766916,0.061419004,0.001578801,0.006781007,0.00139449,0.008044803
29-jul-14,0.000723468,0.055719977,0.001466238,0.00587756,0.001277045,0.007850354
30-jul-14,0.000667194,0.060819234,0.001683158,0.005205932,0.00118638,0.010010597
31-jul-14,0.00080136,0.065364563,0.002348561,0.007864975,0.001539306,0.009730588
01-Aug-2014,0.001486655,0.168374417,0.002448941,0.006859095,0.002042192,0.025084945
04-Aug-2014,0.001590013,0.157850147,0.002261756,0.005918539,0.002527582,0.025511883
05-Aug-2014,0.001633189,0.107800738,0.002232008,0.006653958,0.002378161,0.018773058
06-Aug-2014,0.001567669,0.148771309,0.002140754,0.006070946,0.002232664,0.025389516
07-Aug-2014,0.002945304,0.104680915,0.004665578,0.008351327,0.002027281,0.023334681
08-Aug-2014,0.00238526,0.102782551,0.004206383,0.007376724,0.001834728,0.026040777
11-Aug-2014,0.002337689,0.08173117,0.003775125,0.006601336,0.001691983,0.017274474
12-Aug-2014,0.001907718,0.063028943,0.003397736,0.005839828,0.001683444,0.014625839
13-Aug-2014,0.001524366,0.056261521,0.003064361,0.005061006,0.003299419,0.014833489
14-Aug-2014,0.001371134,0.042057514,0.002811309,0.005216036,0.005161324,0.010757439
15-Aug-2014,0.001436153,0.03598899,0.002586598,0.005741503,0.004951739,0.008486835
18-Aug-2014,0.001161006,0.039684128,0.002351245,0.005451693,0.00637428,0.008428863
19-Aug-2014,0.001092986,0.032237288,0.002220479,0.005044316,0.005672715,0.005698996
20-Aug-2014,0.000887549,0.029083383,0.002178123,0.004463345,0.005324242,0.004522858
21-Aug-2014,0.000846152,0.025388212,0.002211666,0.003897446,0.004739177,0.004183547
22-Aug-2014,0.000707959,0.023807073,0.002236402,0.003574404,0.004292226,0.003796341
25-Aug-2014,0.000658527,0.023835018,0.002391691,0.004027509,0.004047656,0.004835814
26-Aug-2014,0.000586588,0.023829049,0.002265055,0.003797921,0.003643945,0.003914833
27-Aug-2014,0.000622554,0.023103808,0.002194809,0.003330135,0.003255662,0.004048418
28-Aug-2014,0.000556329,0.024993854,0.002258656,0.003822764,0.003124986,0.00445757
29-Aug-2014,0.00068435,0.024645608,0.002153385,0.003438862,0.002929831,0.00540339
02-sep-14,0.000658336,0.024126089,0.002036222,0.003051384,0.003023721,0.004729611
03-sep-14,0.000609813,0.025386226,0.001951527,0.002764892,0.002720742,0.005313255
04-sep-14,0.000572185,0.028088193,0.001789733,0.002481178,0.003068769,0.005928651
05-sep-14,0.000544489,0.032726821,0.001848847,0.002241063,0.003003577,0.006824356
08-sep-14,0.000653073,0.027285123,0.001711027,0.002449442,0.003271192,0.005346244
09-sep-14,0.000612003,0.037372452,0.001608235,0.002194045,0.003213707,0.00692162
10-sep-14,0.000592083,0.051225104,0.001512631,0.00201197,0.003339172,0.01033067
11-sep-14,0.001369199,0.039303631,0.001468657,0.00185407,0.003109675,0.008405228
12-sep-14,0.00109934,0.036122474,0.001578026,0.001815623,0.002835312,0.007912804
15-sep-14,0.000958925,0.044011005,0.001463978,0.001755601,0.00254528,0.010885777
16-sep-14,0.000846565,0.060170635,0.001662685,0.001700726,0.002774572,0.011011527
17-sep-14,0.000831575,0.046850826,0.001558238,0.001791001,0.00333281,0.007827509
18-sep-14,0.000718336,0.037041937,0.001448624,0.001642594,0.003044472,0.007273399
19-sep-14,0.000641047,0.030676533,0.001496371,0.002908292,0.002736201,0.005660348
22-sep-14,0.00057797,0.030951182,0.001491339,0.002670877,0.002557025,0.006032812
23-sep-14,0.000834594,0.049391412,0.001509063,0.002959486,0.00276683,0.010180153
24-sep-14,0.000769461,0.068478136,0.001433369,0.002870207,0.002776895,0.01325258
25-sep-14,0.000759722,0.052296037,0.001332851,0.00335246,0.002578355,0.00931036
26-sep-14,0.00112714,0.104411128,0.00137054,0.003525108,0.002449306,0.020563981
29-sep-14,0.001007346,0.081182761,0.001754321,0.003106458,0.002268652,0.01445819
30-sep-14,0.001092183,0.097017324,0.001637507,0.002807574,0.00247459,0.015569586
01-oct-14,0.001028316,0.100692094,0.00151242,0.002928506,0.002233673,0.016826696
02-oct-14,0.001523382,0.103663509,0.001525954,0.003893932,0.004486108,0.026729661
03-oct-14,0.001311827,0.079714571,0.001537047,0.003595004,0.004004336,0.024542946
06-oct-14,0.001263215,0.057690167,0.001453967,0.003225103,0.003935498,0.016241538
07-oct-14,0.001107327,0.06575293,0.001921023,0.003679845,0.003921271,0.016427777
08-oct-14,0.001396314,0.119465188,0.002278077,0.005260339,0.003500408,0.028316487
09-oct-14,0.001171913,0.084514937,0.002239117,0.005529009,0.004440555,0.016625033
10-oct-14,0.002539167,0.155371968,0.002421127,0.006326211,0.004066664,0.034807469
13-oct-14,0.002366141,0.247136294,0.00238801,0.00546216,0.004302874,0.044194904
14-oct-14,0.002819525,0.375241919,0.002393276,0.00544149,0.003960736,0.061322058
15-oct-14,0.002507279,0.332901633,0.002183056,0.005358845,0.004105287,0.054211763
16-oct-14,0.002382183,0.322813591,0.002162936,0.004727165,0.004140137,0.05967868
17-oct-14,0.002178206,0.301181696,0.002709517,0.004368663,0.004293494,0.054673658
20-oct-14,0.002480655,0.213637506,0.003340286,0.00481313,0.004814002,0.038436937
21-oct-14,0.00221216,0.14508665,0.003012092,0.005563634,0.004379047,0.028354274
22-oct-14,0.002716308,0.101645222,0.002725633,0.004823404,0.003921507,0.016695821
23-oct-14,0.002472667,0.1447677,0.00285075,0.004658986,0.004063562,0.021870583
24-oct-14,0.002236771,0.110582645,0.002720586,0.004209398,0.004623816,0.014748745
27-oct-14,0.001827067,0.090688365,0.002480092,0.003748667,0.004833721,0.011517281
28-oct-14,0.001542822,0.085825927,0.002308387,0.004253898,0.004315225,0.012741821
29-oct-14,0.001949657,0.063316992,0.002135231,0.004690363,0.003872948,0.008549155
30-oct-14,0.001686263,0.055203744,0.002317509,0.004124379,0.008482215,0.009672389
31-oct-14,0.001392201,0.050730993,0.002166292,0.003665303,0.009158129,0.007797458
03-nov-14,0.001171682,0.041256288,0.002051116,0.003306988,0.009836332,0.005588841
04-nov-14,0.00103714,0.052696094,0.001891697,0.002984595,0.008887352,0.00666609
05-nov-14,0.001239615,0.046690464,0.001749224,0.002647115,0.008795633,0.008694817
06-nov-14,0.001080176,0.037104536,0.001945516,0.002920881,0.007854171,0.007165743
07-nov-14,0.000970363,0.031205929,0.001784793,0.002591499,0.008356761,0.006449014
10-nov-14,0.000857395,0.025666639,0.001686753,0.002337366,0.007560586,0.006791379
11-nov-14,0.001078303,0.023552122,0.001610754,0.002423137,0.006788084,0.006065692
12-nov-14,0.000934066,0.027233739,0.001496258,0.002298477,0.006074367,0.006287871
13-nov-14,0.000964753,0.026099878,0.001394058,0.002068518,0.005919759,0.006993901
14-nov-14,0.000869488,0.028146381,0.001299738,0.001872963,0.00563732,0.00719797
17-nov-14,0.000805363,0.026814973,0.001218559,0.001723993,0.005076076,0.007465165
18-nov-14,0.000750035,0.030096496,0.001342297,0.001739477,0.004550058,0.007550612
19-nov-14,0.000697565,0.027094122,0.001438573,0.001827815,0.004715284,0.00621522
20-nov-14,0.000698369,0.029053774,0.001688744,0.001760801,0.004215109,0.007361541
21-nov-14,0.000659737,0.026616488,0.001611603,0.001866677,0.0040311,0.007003149
24-nov-14,0.00062946,0.022854102,0.002154753,0.002256355,0.003595533,0.005725623
25-nov-14,0.000605889,0.020420236,0.001976752,0.002045211,0.003212721,0.005306084
26-nov-14,0.000742608,0.018582685,0.001944801,0.00185545,0.003186602,0.006167791
28-nov-14,0.000666185,0.018711689,0.001797076,0.001721188,0.002865953,0.005603488
01-Dec-2014,0.000647791,0.041493722,0.001664921,0.001713935,0.002674189,0.007246253
02-Dec-2014,0.000674756,0.057893612,0.001827841,0.002504858,0.002797242,0.011186456
03-Dec-2014,0.00066383,0.044101047,0.001708043,0.002325561,0.002525158,0.00852226
04-Dec-2014,0.000714009,0.036644368,0.001697822,0.00253387,0.002316203,0.007263447
05-Dec-2014,0.000700624,0.033433716,0.001776631,0.002265012,0.002128583,0.008034993
08-Dec-2014,0.000663846,0.027588237,0.001698125,0.002039558,0.002003073,0.007482913
09-Dec-2014,0.000674086,0.066964418,0.002228321,0.004125807,0.002847421,0.011649783
10-Dec-2014,0.000800314,0.06546975,0.002032844,0.003615488,0.003160044,0.011749287
11-Dec-2014,0.003088429,0.105816818,0.00344727,0.00332515,0.003158124,0.024278643
12-Dec-2014,0.002736665,0.118542807,0.003405964,0.006809064,0.005867271,0.02032848
15-Dec-2014,0.004225543,0.160033218,0.003869261,0.00623465,0.005218708,0.034884067
16-Dec-2014,0.003327684,0.129188786,0.003705495,0.005402208,0.00545482,0.038526784
17-Dec-2014,0.002860165,0.258959061,0.003998953,0.00496021,0.007100207,0.045399968
18-Dec-2014,0.003463602,0.173760731,0.004165965,0.004845392,0.006371281,0.027564886
19-Dec-2014,0.003207768,0.118400429,0.003761276,0.004321108,0.006091327,0.015631997
22-Dec-2014,0.002495879,0.094624469,0.00345295,0.004354208,0.005895172,0.012976177
23-Dec-2014,0.001974742,0.073325187,0.003561155,0.004592619,0.00526781,0.011064537
24-Dec-2014,0.001636411,0.059557568,0.003382715,0.004023385,0.004786278,0.010335363
26-Dec-2014,0.001937257,0.045223135,0.003206819,0.00353474,0.004265549,0.010464539
29-Dec-2014,0.001627151,0.049516413,0.002912085,0.003271502,0.004802962,0.009208614
30-Dec-2014,0.001389962,0.052873194,0.002683632,0.003099257,0.004990497,0.00919616
31-Dec-2014,0.001296671,0.059159638,0.00244241,0.002745492,0.005093619,0.01215472
02-Jan-2015,0.001226108,0.160571518,0.00222977,0.002472631,0.005885724,0.019667806
05-Jan-2015,0.001279133,0.118774167,0.00208513,0.002242293,0.007543365,0.019170399
06-Jan-2015,0.001822273,0.181474073,0.002124215,0.002596275,0.006683672,0.035603724
07-Jan-2015,0.00170235,0.207401265,0.001947463,0.002736766,0.008058812,0.042204952
08-Jan-2015,0.00160079,0.143148002,0.001838623,0.002534946,0.007381494,0.02954531
09-Jan-2015,0.002058242,0.100035675,0.001690413,0.002696389,0.007330217,0.017786776
12-Jan-2015,0.001823468,0.107780855,0.0015719,0.002519281,0.007672267,0.023498808
13-Jan-2015,0.001687322,0.160170292,0.00159727,0.002254317,0.007625814,0.029316818
14-Jan-2015,0.001549173,0.183435697,0.001601123,0.002145437,0.007273048,0.030027422
15-Jan-2015,0.001541642,0.202477111,0.001505748,0.001939136,0.006448667,0.033882217
16-Jan-2015,0.001512313,0.221134422,0.001418786,0.001791806,0.005811449,0.041312976
20-Jan-2015,0.001438523,0.1638549,0.001508005,0.00214744,0.005161577,0.028376855
21-Jan-2015,0.001660291,0.151993619,0.00151144,0.001975263,0.004606206,0.025977574
22-Jan-2015,0.001518833,0.109106001,0.001427069,0.002347885,0.004504125,0.021521209
23-Jan-2015,0.001574295,0.076121072,0.001340191,0.002140232,0.004028578,0.013429453
26-Jan-2015,0.001406313,0.074132035,0.001250516,0.001934398,0.003734495,0.016794359
27-Jan-2015,0.001213945,0.056367403,0.001182527,0.001760709,0.003589823,0.0146708
28-Jan-2015,0.00128602,0.104811501,0.001358892,0.002691314,0.003708395,0.024769341
29-Jan-2015,0.001532449,0.171945405,0.001598919,0.002466041,0.003329174,0.036270251
30-Jan-2015,0.001523502,0.137011653,0.001483616,0.002285168,0.003092479,0.026464209
02-feb-15,0.001664041,0.250174424,0.001378278,0.002055995,0.002835559,0.038101909
03-feb-15,0.001537623,0.178732055,0.001320038,0.00187665,0.002983205,0.02616394
04-feb-15,0.00148967,0.12212064,0.001232781,0.001983036,0.002981243,0.016837506
05-feb-15,0.001451021,0.123790482,0.001323396,0.001867159,0.002855613,0.019431246
06-feb-15,0.001282836,0.094664061,0.001285278,0.001758011,0.002585628,0.013679939
