Dates,beta_1,beta_2,beta_3,beta_4,beta_5
13-may-97,0.177117348,0.027695879,0.154817037,0.002635883,-0.019947183
14-may-97,0.178531591,0.031255842,0.155742753,0.004610126,-0.019194756
15-may-97,0.176477119,0.015599908,0.161408351,0.002725197,-0.019079083
16-may-97,0.174177039,0.047886678,0.164993802,0.006969537,-0.018867289
19-may-97,0.175417851,0.044612797,0.163677759,0.008326689,-0.017238089
20-may-97,0.177786599,0.008427698,0.165484809,0.007952925,-0.01811697
21-may-97,0.178328738,0.004640504,0.158177413,0.007270405,-0.021107336
22-may-97,0.179703876,-0.001173317,0.153459161,0.008760588,-0.023305618
23-may-97,0.179174184,-0.010837436,0.16106829,0.011500896,-0.021486284
27-may-97,0.175773392,0.010175243,0.161667763,0.015586016,-0.024455706
28-may-97,0.177534539,0.009086026,0.158469787,0.017121687,-0.024640978
29-may-97,0.179578519,0.00546162,0.161503797,0.019520868,-0.025849268
30-may-97,0.177591744,0.0084719,0.160576428,0.020692245,-0.031149696
02-jun-97,0.177217578,0.021986402,0.163737917,0.025748527,-0.028537966
03-jun-97,0.176809618,0.025808432,0.16912257,0.028306286,-0.023449359
04-jun-97,0.178003924,0.026720184,0.159652544,0.030468579,-0.02569354
05-jun-97,0.176908128,0.030711452,0.154994914,0.029953574,-0.026374342
06-jun-97,0.178718495,0.005017208,0.151752961,0.02802737,-0.030070201
09-jun-97,0.178417362,0.013316522,0.150513002,0.023512254,-0.029594465
10-jun-97,0.180307564,0.002043585,0.149369462,0.020132185,-0.028119063
11-jun-97,0.177389066,0.015564387,0.155246978,0.01965306,-0.030736547
12-jun-97,0.17781581,0.008683225,0.157378558,0.012226893,-0.032812486
13-jun-97,0.17926428,0.020594432,0.156336962,0.005665706,-0.034645015
16-jun-97,0.180886485,0.018790874,0.150366539,0.002437186,-0.035944667
17-jun-97,0.182373242,0.01894417,0.151321921,0.008051717,-0.034752415
18-jun-97,0.180650077,0.021798423,0.148785278,0.006250147,-0.034499697
19-jun-97,0.179507109,0.018882594,0.148904173,0.002810808,-0.036420564
20-jun-97,0.181355191,0.016375564,0.155045878,0.006649821,-0.024179102
23-jun-97,0.181398297,0.042847499,0.160523789,0.009814888,-0.018141808
24-jun-97,0.180613278,0.021696732,0.148379532,0.004478435,-0.021175606
25-jun-97,0.181502231,0.031961005,0.14724366,0.003575642,-0.017894717
26-jun-97,0.185293032,0.027873101,0.137786589,0.001089712,-0.021633345
27-jun-97,0.186406763,0.021413782,0.131798024,-0.004622012,-0.015518165
30-jun-97,0.183790027,0.039630724,0.139827522,-0.007449348,-0.010562282
01-jul-97,0.185181597,0.022822214,0.13120257,-0.010221998,-0.017153013
02-jul-97,0.187729879,-0.002848869,0.125773377,-0.011061587,-0.01956952
03-jul-97,0.188179454,-0.02794723,0.126785399,-0.013083224,-0.017757646
07-jul-97,0.184590646,0.00610073,0.133151277,-0.003149957,-0.014286575
08-jul-97,0.185001663,-0.001405455,0.128893632,-0.00316746,-0.020380953
09-jul-97,0.187332268,0.008077226,0.123998906,-0.001055732,-0.019970169
10-jul-97,0.188561923,0.009114843,0.129813271,-0.000979532,-0.019072741
11-jul-97,0.189598968,0.000977741,0.133547287,0.000583031,-0.019703884
14-jul-97,0.18841783,0.01035569,0.129329265,0.001894796,-0.021031542
15-jul-97,0.189530535,0.005927056,0.135314879,-0.000335776,-0.020579694
16-jul-97,0.188883261,0.004764957,0.136032487,0.000769755,-0.023456225
17-jul-97,0.188005606,0.02514133,0.135683167,0.002672047,-0.024482333
18-jul-97,0.194006154,0.041158661,0.142868928,0.002018481,-0.020328414
21-jul-97,0.190829909,0.063644886,0.139891719,0.003182452,-0.014754158
22-jul-97,0.192522972,0.03297984,0.140943709,-0.005135214,-0.018619927
23-jul-97,0.192460947,0.027778694,0.141456013,-0.004510246,-0.01653887
24-jul-97,0.193883135,0.014329651,0.14024452,-0.006289337,-0.014414478
25-jul-97,0.195712713,0.006691751,0.137628727,-0.011457313,-0.011537369
28-jul-97,0.194682243,0.026052635,0.130375135,-0.011535044,-0.009939197
29-jul-97,0.196688494,0.021699779,0.136373787,-0.013590935,-0.006479413
30-jul-97,0.197686462,0.012664611,0.135222042,-0.016760747,-0.008303846
31-jul-97,0.198467673,0.017578695,0.137724368,-0.014930809,-0.005473892
01-Aug-1997,0.199559464,0.015261238,0.134054742,-0.020213726,-0.004564133
04-Aug-1997,0.200926402,0.007359927,0.130623586,-0.021315983,-0.003074918
05-Aug-1997,0.20269,-0.009999427,0.129457386,-0.018735035,-0.003433356
06-Aug-1997,0.197330555,0.005621075,0.132840348,-0.014659689,-0.005897296
07-Aug-1997,0.193672427,0.004512164,0.132327083,-0.016002379,-0.00763733
08-Aug-1997,0.197861064,0.027037249,0.13627319,-0.015875326,-0.008697555
11-Aug-1997,0.199501377,0.027578099,0.130691818,-0.013702801,-0.008418733
12-Aug-1997,0.195980295,0.053499974,0.1402369,-0.011228154,-0.005104457
13-Aug-1997,0.199361987,0.059017141,0.13977223,-0.010978774,-0.004360766
14-Aug-1997,0.201670308,0.037200979,0.141885781,-0.014305715,-0.004732042
15-Aug-1997,0.201663164,0.071915448,0.144323498,-0.010283054,-0.006123224
18-Aug-1997,0.208799512,0.041013318,0.140577615,-0.015218468,-0.004799158
19-Aug-1997,0.208098932,0.016229903,0.136929599,-0.015884573,-0.004926374
20-Aug-1997,0.206996015,-0.004602647,0.135764617,-0.018092114,-0.002971656
21-Aug-1997,0.19999613,0.048720792,0.138427496,-0.016697572,0.000337293
22-Aug-1997,0.205427756,0.050642208,0.140574012,-0.021900799,0.003410802
25-Aug-1997,0.207962125,0.042256035,0.135762051,-0.014236062,0.001948287
26-Aug-1997,0.206664722,0.062461369,0.144307414,-0.014420296,0.007955269
27-Aug-1997,0.209655414,0.04412151,0.145134784,-0.013280715,0.00417534
28-Aug-1997,0.212463708,0.044544705,0.149850618,-0.013325174,0.001694283
29-Aug-1997,0.215428649,0.039519294,0.142181065,-0.009685431,-0.004421918
02-sep-97,0.208783994,0.043335253,0.138293358,-0.010318772,-0.006696876
03-sep-97,0.209657813,0.044819488,0.142822657,-0.007559432,-0.005528236
04-sep-97,0.209900728,0.047163648,0.141365296,-0.00672404,-0.004510129
05-sep-97,0.21415799,0.025667928,0.140385993,-0.007709435,-0.004995912
08-sep-97,0.213662702,0.02970198,0.138990541,-0.007300804,-0.004674243
09-sep-97,0.215569932,0.017619222,0.140903136,-0.008912015,-0.002293186
10-sep-97,0.208705409,0.058551845,0.14727628,-0.011042103,0.002199235
11-sep-97,0.207595559,0.074168174,0.149997963,-0.010198906,0.000387945
12-sep-97,0.206140872,0.062059811,0.145308788,-0.013211417,1.65E-05
15-sep-97,0.208715557,0.063730228,0.137883096,-0.011997349,-0.001380134
16-sep-97,0.211713866,0.033126392,0.139386634,-0.017129089,0.001523321
17-sep-97,0.211938474,0.033426201,0.134473681,-0.019991328,-0.000794042
18-sep-97,0.211852865,0.027213706,0.136961677,-0.022052495,0.001752705
19-sep-97,0.212270657,0.013946868,0.14000652,-0.026305254,0.002830898
22-sep-97,0.212420163,0.005565452,0.139456346,-0.027853274,0.004945306
23-sep-97,0.214289024,-0.001305076,0.141433793,-0.028486976,0.006791236
24-sep-97,0.213978429,0.001247715,0.140501573,-0.027855722,0.007252056
25-sep-97,0.212523467,0.010602521,0.142464008,-0.026897045,0.008124011
26-sep-97,0.212879671,-0.002942891,0.14481512,-0.026680363,0.007706453
29-sep-97,0.210757225,-0.00097793,0.143903263,-0.025552364,0.0044073
30-sep-97,0.208592663,0.014924558,0.146809727,-0.022866464,0.005350451
01-oct-97,0.208603343,0.004143919,0.148367376,-0.023043826,0.0037534
02-oct-97,0.207354167,0.001752748,0.147359283,-0.022853829,0.002704678
03-oct-97,0.210188594,-0.015419507,0.144121361,-0.02308656,0.001376497
06-oct-97,0.207927262,-0.008587273,0.14299005,-0.02243021,0.000751323
07-oct-97,0.209447374,-0.025035555,0.147187576,-0.021657975,0.002733778
08-oct-97,0.208442232,-0.018448224,0.146765781,-0.018158506,0.002800234
09-oct-97,0.209085614,-0.017894707,0.146122934,-0.016414672,-0.002028326
10-oct-97,0.208219378,-0.02085681,0.142447225,-0.01937026,-0.002475315
13-oct-97,0.211430393,-0.026302639,0.136675963,-0.017876631,-0.00123241
14-oct-97,0.208942674,-0.023736753,0.139723494,-0.017889461,-0.0004434
15-oct-97,0.209407879,-0.025503929,0.138453111,-0.017961757,-0.000306831
16-oct-97,0.20986933,-0.018502755,0.142369105,-0.017814287,0.003143922
17-oct-97,0.210260492,-0.007297743,0.145210002,-0.015788272,0.004354458
20-oct-97,0.210414285,-0.018462292,0.143559351,-0.014306174,0.000224786
21-oct-97,0.210863817,-0.040869083,0.142013412,-0.017196767,-0.004499461
22-oct-97,0.209859139,-0.033862575,0.144677955,-0.014043088,-0.002647234
23-oct-97,0.208095409,0.01102292,0.150300285,-0.012215317,-0.000449242
24-oct-97,0.20609977,0.026856536,0.156096957,-0.010350909,3.05E-05
27-oct-97,0.217858801,0.125854878,0.153658038,-0.009257212,-0.007331381
28-oct-97,0.216655523,0.104424311,0.16222136,-0.022269173,-0.000913666
29-oct-97,0.210276831,0.124805003,0.17033126,-0.034257404,0.006029828
30-oct-97,0.227279674,0.16404009,0.1778146,-0.039941869,0.015350829
31-oct-97,0.228203422,0.13303245,0.172510947,-0.034025179,0.014530626
03-nov-97,0.226918409,0.084871421,0.175485342,-0.036763437,0.012950599
04-nov-97,0.228190095,0.089773467,0.180191567,-0.036463649,0.015790967
05-nov-97,0.230238178,0.087363987,0.181606963,-0.033672645,0.016379574
06-nov-97,0.234573809,0.084491142,0.185213268,-0.0321989,0.015396184
07-nov-97,0.236467211,0.133925738,0.190407819,-0.031476318,0.016845991
10-nov-97,0.234900207,0.154811173,0.190891559,-0.02870132,0.012732791
11-nov-97,0.244662388,0.122735974,0.193659857,-0.026150611,0.013485299
12-nov-97,0.240807596,0.174600262,0.195500908,-0.022281422,0.014801368
13-nov-97,0.24188583,0.163891518,0.199244639,-0.018833023,0.014669916
14-nov-97,0.251098555,0.100332076,0.199805602,-0.016756219,0.011677178
17-nov-97,0.245334243,0.069198386,0.202754707,-0.016585366,0.012010982
18-nov-97,0.244503454,0.074625187,0.201373821,-0.014976294,0.009817344
19-nov-97,0.24716012,0.046745606,0.203977307,-0.014176683,0.009372889
20-nov-97,0.246375522,0.008312591,0.207967312,-0.015537934,0.00928713
21-nov-97,0.242920237,-0.001503995,0.209048749,-0.016289402,0.007960944
24-nov-97,0.242161786,0.045037245,0.215002546,-0.010365497,0.010072461
25-nov-97,0.242897213,0.033285675,0.220629041,-0.008913274,0.010806923
26-nov-97,0.24385263,0.023171649,0.220970437,-0.006435655,0.008377138
28-nov-97,0.24281834,0.012884086,0.225341501,-0.005406788,0.009157289
01-Dec-1997,0.241737125,-0.018931174,0.222952901,-0.0070061,0.002873236
02-Dec-1997,0.241976099,-0.02037055,0.223690842,-0.006938646,0.002328614
03-Dec-1997,0.237837334,-0.038478898,0.226300651,-0.00837757,0.002460373
04-Dec-1997,0.234087667,-0.037958204,0.222932782,-0.008767379,-0.002165657
05-Dec-1997,0.234547939,-0.063056693,0.223405252,-0.010323563,-0.004420647
08-Dec-1997,0.229316996,-0.047825666,0.223581432,-0.011383873,-0.006829525
09-Dec-1997,0.22530112,-0.043615835,0.221894301,-0.012673774,-0.010375044
10-Dec-1997,0.215924181,0.004136733,0.223555885,-0.014517393,-0.005385146
11-Dec-1997,0.216375348,0.050228389,0.224205927,-0.010311326,-0.000711597
12-Dec-1997,0.222016344,0.040870908,0.221704843,-0.008673655,-0.000364507
15-Dec-1997,0.217225176,0.049439738,0.22488374,-0.006975227,0.003713616
16-Dec-1997,0.213147176,0.030742058,0.225908399,-0.007829628,0.003455262
17-Dec-1997,0.208193914,0.044059443,0.228858578,-0.0077717,0.005973636
18-Dec-1997,0.204571051,0.06287994,0.230606985,-0.007085081,0.000539949
19-Dec-1997,0.20726558,0.088545324,0.231765354,-0.006976125,0.00141977
22-Dec-1997,0.207707713,0.079737069,0.234531979,-0.005444148,0.002814659
23-Dec-1997,0.210069265,0.095798794,0.237012287,-0.00416241,0.003692432
24-Dec-1997,0.209971082,0.102594833,0.237530321,-0.00115618,-2.61E-06
26-Dec-1997,0.211376164,0.084972258,0.238313301,5.02E-05,-0.003412481
29-Dec-1997,0.213320222,0.042239653,0.234143297,-0.001745886,-0.007008825
30-Dec-1997,0.209372669,0.013956566,0.236898661,-0.001564438,-0.006534445
31-Dec-1997,0.204218607,0.016933078,0.236598793,-0.002628037,-0.00476721
02-Jan-1998,0.206068038,-0.001982958,0.233320236,-0.0068163,-0.005531805
05-Jan-1998,0.202966001,0.015937399,0.227852648,-0.009366736,-0.006085422
06-Jan-1998,0.20223431,0.049924463,0.229280338,-0.00944553,-0.000488329
07-Jan-1998,0.209768987,0.027785214,0.225033392,-0.010259302,0.001396727
08-Jan-1998,0.210327615,0.037744967,0.227194585,-0.008864435,0.00319236
09-Jan-1998,0.211573245,0.100630881,0.229943216,-0.005514349,0.004978361
12-Jan-1998,0.21574915,0.075235864,0.233795315,-0.002007319,0.003142963
13-Jan-1998,0.219108425,0.017274997,0.236632561,-0.001765401,0.000211916
14-Jan-1998,0.217991519,0.005295011,0.239204082,-0.003478771,0.000191143
15-Jan-1998,0.219178194,0.005271202,0.237620236,-0.002020796,0.000961146
16-Jan-1998,0.217701902,-0.027904676,0.234168197,-0.004704309,-0.003996942
20-Jan-1998,0.213483175,-0.029240232,0.230435433,-0.005108002,-0.008520787
21-Jan-1998,0.212178419,-0.018056477,0.231805212,-0.008108277,-0.007516016
22-Jan-1998,0.214130592,-0.009016334,0.232252081,-0.005942076,-0.00550954
23-Jan-1998,0.216353808,-0.011919043,0.227047082,-0.006466264,-0.006410456
26-Jan-1998,0.216984591,-0.006039148,0.224131006,-0.007595776,-0.006694413
27-Jan-1998,0.215852964,-0.028387556,0.225857464,-0.009114598,-0.008680557
28-Jan-1998,0.214068268,-0.033398473,0.223599313,-0.009994394,-0.011941797
29-Jan-1998,0.21189593,-0.028458208,0.227292532,-0.006743138,-0.009831213
30-Jan-1998,0.216328403,-0.041762208,0.219422454,-0.006060368,-0.01457886
02-feb-98,0.214486315,-0.039860041,0.218619797,-0.004478431,-0.016812941
03-feb-98,0.215147216,-0.052579292,0.215846157,-0.004515738,-0.019720158
04-feb-98,0.215722957,-0.055408918,0.216204418,-0.003839001,-0.020252658
05-feb-98,0.215265112,-0.045661872,0.211926405,-0.002640148,-0.021560608
06-feb-98,0.214866934,-0.059574615,0.209810999,-0.00470498,-0.023249862
09-feb-98,0.212198446,-0.038460367,0.211286099,-0.005219193,-0.023219499
10-feb-98,0.211163733,-0.049149517,0.20825232,-0.007839329,-0.025009394
11-feb-98,0.20875872,-0.040674087,0.20671772,-0.010562239,-0.020758513
12-feb-98,0.207483643,-0.041399886,0.207133182,-0.009724732,-0.018693446
13-feb-98,0.20929067,-0.054001452,0.209361261,-0.012103298,-0.016091428
17-feb-98,0.20597491,-0.036752267,0.203101202,-0.012361409,-0.016284826
18-feb-98,0.206337927,-0.049374508,0.201889177,-0.01313135,-0.01595561
19-feb-98,0.207183208,-0.048406226,0.203270261,-0.012948502,-0.012723829
20-feb-98,0.207092785,-0.058879475,0.203346382,-0.014250565,-0.013808664
23-feb-98,0.207887008,-0.061567527,0.202087846,-0.013794474,-0.012332023
24-feb-98,0.207355616,-0.055698853,0.203299216,-0.01342556,-0.012439331
25-feb-98,0.207272069,-0.068363183,0.202449306,-0.0161063,-0.015803919
26-feb-98,0.205699193,-0.068088256,0.200495423,-0.018364085,-0.018971801
27-feb-98,0.204932074,-0.062533579,0.204160411,-0.015747617,-0.016656879
02-mar-98,0.203794252,-0.053872322,0.201177789,-0.014752367,-0.015932569
03-mar-98,0.203267195,-0.059523092,0.197632827,-0.016624376,-0.018536345
04-mar-98,0.203200345,-0.04689257,0.202441577,-0.012697638,-0.013837144
05-mar-98,0.2028092,-0.029920511,0.200136937,-0.013114958,-0.01470117
06-mar-98,0.204013313,-0.056728432,0.201874144,-0.013462201,-0.016265528
09-mar-98,0.20077339,-0.033301,0.200406113,-0.012152739,-0.014177333
10-mar-98,0.200935815,-0.046406697,0.200906378,-0.014473311,-0.015087457
11-mar-98,0.199127282,-0.042673008,0.20155098,-0.01310745,-0.014026864
12-mar-98,0.197482319,-0.057489043,0.200905551,-0.017785132,-0.015795114
13-mar-98,0.197619267,-0.051878497,0.201364503,-0.016470779,-0.014846437
16-mar-98,0.196184676,-0.055163104,0.201949917,-0.014797352,-0.015053249
17-mar-98,0.195028321,-0.052981615,0.200484395,-0.016605014,-0.016725779
18-mar-98,0.195279217,-0.05793811,0.201259306,-0.016026022,-0.015576574
19-mar-98,0.194768861,-0.0606206,0.20258998,-0.01770031,-0.014648689
20-mar-98,0.191317911,-0.038583989,0.20136378,-0.018642943,-0.016151085
23-mar-98,0.19287694,-0.027299222,0.201633127,-0.020365057,-0.013993696
24-mar-98,0.194344355,-0.017875907,0.201519313,-0.021062419,-0.012280478
25-mar-98,0.197332254,0.011155679,0.198881666,-0.019332825,-0.014086198
26-mar-98,0.200712922,0.008065666,0.203056385,-0.015747121,-0.015086164
27-mar-98,0.20419929,0.005404579,0.204706234,-0.014272492,-0.012887139
30-mar-98,0.203440324,0.023815651,0.205619297,-0.016260889,-0.007672968
31-mar-98,0.20822628,0.016595602,0.206764339,-0.014238897,-0.004533259
01-Apr-1998,0.211473593,-0.006852648,0.208039545,-0.014615943,-0.009195776
02-Apr-1998,0.211769752,-0.028789527,0.207824322,-0.014901554,-0.010351782
03-Apr-1998,0.211281175,-0.036305415,0.207728452,-0.01600186,-0.012658465
06-Apr-1998,0.209220647,-0.007236316,0.209938379,-0.012289152,-0.009364618
07-Apr-1998,0.210047916,0.002810737,0.209528112,-0.010932773,-0.005650139
08-Apr-1998,0.210784318,0.002387266,0.209258236,-0.009781186,-0.010785643
09-Apr-1998,0.211443579,-0.019466346,0.209152962,-0.011088949,-0.010195585
13-Apr-1998,0.209461388,-0.002938463,0.209734285,-0.009959199,-0.009928923
14-Apr-1998,0.211369749,-0.025737978,0.207826717,-0.010120733,-0.012328491
15-Apr-1998,0.212254954,-0.039275963,0.208276298,-0.010173739,-0.012568707
16-Apr-1998,0.212950365,-0.01840412,0.20964902,-0.007672605,-0.007533115
17-Apr-1998,0.212408398,-0.040093559,0.209812451,-0.010082975,-0.011313969
20-Apr-1998,0.213770779,-0.041970903,0.211603284,-0.005792571,-0.011065331
21-Apr-1998,0.215257574,-0.062201975,0.208892835,-0.006743815,-0.011532138
22-Apr-1998,0.214763052,-0.066428788,0.210092548,-0.005831248,-0.011044673
23-Apr-1998,0.215209714,-0.049271315,0.210454947,-0.00484447,-0.008609956
24-Apr-1998,0.216353782,-0.032219101,0.212880038,-0.00378324,-0.005139294
27-Apr-1998,0.217045098,0.024243079,0.20664969,-0.009258391,-0.005201934
28-Apr-1998,0.225847664,-0.014534194,0.207258436,-0.006241119,-0.003767782
29-Apr-1998,0.225969573,-0.031644773,0.212585995,-0.004648172,-0.002807303
30-Apr-1998,0.22959825,-0.063905433,0.204874307,-0.006517334,-0.007372612
01-may-98,0.232385722,-0.099719948,0.203786428,-0.010095095,-0.01033023
04-may-98,0.228684517,-0.075503258,0.204542365,-0.00829359,-0.010916007
05-may-98,0.22652042,-0.052468751,0.20676589,-0.004575088,-0.008589658
06-may-98,0.227558192,-0.040874681,0.210954389,-0.001479944,-0.007423996
07-may-98,0.230550266,-0.038697347,0.213547023,0.001469951,-0.008532681
08-may-98,0.22864266,-0.068670725,0.210416737,-0.001399931,-0.012980755
11-may-98,0.228130831,-0.061929308,0.210144816,-0.00159559,-0.011746149
12-may-98,0.22732988,-0.070392268,0.207368333,-0.006046879,-0.013255962
13-may-98,0.227297739,-0.073333634,0.20703544,-0.005109525,-0.013687931
14-may-98,0.22769575,-0.076080286,0.210575875,-0.005092447,-0.014097128
15-may-98,0.227303436,-0.073562893,0.21412659,-0.007200827,-0.012718758
18-may-98,0.224679785,-0.057040047,0.214845685,-0.008040219,-0.010949823
19-may-98,0.228704494,-0.084000915,0.209570715,-0.010021883,-0.013212279
20-may-98,0.227167837,-0.089376641,0.208178117,-0.011408736,-0.011863369
21-may-98,0.230239582,-0.093773734,0.208403522,-0.006968738,-0.008179765
22-may-98,0.230464744,-0.101025854,0.20893606,-0.007964534,-0.007378389
26-may-98,0.226108109,-0.046408257,0.211877453,-0.005382623,-0.002652773
27-may-98,0.230170908,-0.050863604,0.208672983,-0.010144807,-0.006192467
28-may-98,0.230435649,-0.078486916,0.208233315,-0.008732607,-0.007960807
29-may-98,0.227527205,-0.05646577,0.211822121,-0.006016128,-0.006450235
01-jun-98,0.226076397,-0.039361221,0.209297697,-0.003360138,-0.008590319
02-jun-98,0.229858586,-0.055803188,0.21408016,0.000259723,-0.008130645
03-jun-98,0.225310351,-0.027171606,0.219957919,-0.000893692,-0.003602175
04-jun-98,0.230841991,-0.067377764,0.217355144,-0.000745148,-0.008153561
05-jun-98,0.231241769,-0.096504331,0.215671349,-0.001470749,-0.01434932
08-jun-98,0.226317089,-0.070801272,0.217956139,0.001784747,-0.01287189
09-jun-98,0.224882519,-0.071148418,0.217466923,-0.000852737,-0.012871876
10-jun-98,0.223863743,-0.057042952,0.217729545,0.000997317,-0.0108469
11-jun-98,0.227606676,-0.040858569,0.221960752,0.002291704,-0.006809399
